rail_name,timestamp_ms,value
power.rails.multimedia,138776805.0,2367723148.0
power.rails.gpu,138776805.0,12722442281.0
power.rails.ddr.c,138776805.0,18668760834.0
power.rails.ddr.a,138776805.0,2359442160.0
power.rails.gpu.l2,138776805.0,1674732478.0
power.rails.aoc.logic,138776805.0,1584684875.0
power.rails.ufs,138776805.0,3277686822.0
power.S11S_VDD_INT_M_uws,138776805.0,3263150075.0
power.rails.ddr.b,138776805.0,266946199.0
power.rails.display,138776805.0,26344978939.0
power.rails.wifi.bt,138776805.0,2946858669.0
power.S12S_VDD_AUR_uws,138776805.0,789352013.0
power.rails.memory.interface,138776808.0,15817459012.0
power.rails.cpu.big,138776808.0,34936472087.0
power.rails.cpu.mid,138776808.0,53947325788.0
power.rails.cpu.little,138776808.0,61054106277.0
power.rails.system.fabric,138776808.0,5108970573.0
power.rails.ldo.main.a,138776808.0,18487020651.0
power.rails.tpu,138776808.0,10909.0
power.rails.ldo.main.b,138776808.0,8188858012.0
power.rails.ldo.main.a.display,138776808.0,8435513699.0
power.rails.cpu.little.mem,138776808.0,2928357756.0
power.rails.modem,138776808.0,12602805730.0
power.rails.radio.frontend,138776808.0,367273.0
power.rails.multimedia,138777002.0,2367729636.0
power.rails.gpu,138777002.0,12722447202.0
power.rails.ddr.c,138777002.0,18668844510.0
power.rails.ddr.a,138777002.0,2359451871.0
power.rails.gpu.l2,138777002.0,1674733598.0
power.rails.aoc.logic,138777002.0,1584688021.0
power.rails.ufs,138777002.0,3277705168.0
power.S11S_VDD_INT_M_uws,138777002.0,3263156004.0
power.rails.ddr.b,138777002.0,266946524.0
power.rails.display,138777002.0,26345017629.0
power.rails.wifi.bt,138777002.0,2946862655.0
power.S12S_VDD_AUR_uws,138777002.0,789353042.0
power.rails.memory.interface,138777006.0,15817557617.0
power.rails.cpu.big,138777006.0,34936886266.0
power.rails.cpu.mid,138777006.0,53947818922.0
power.rails.cpu.little,138777006.0,61054468198.0
power.rails.system.fabric,138777006.0,5108981506.0
power.rails.ldo.main.a,138777006.0,18487066014.0
power.rails.tpu,138777006.0,10909.0
power.rails.ldo.main.b,138777006.0,8188868979.0
power.rails.ldo.main.a.display,138777006.0,8435524752.0
power.rails.cpu.little.mem,138777006.0,2928367155.0
power.rails.modem,138777006.0,12602807108.0
power.rails.radio.frontend,138777006.0,367273.0
power.rails.multimedia,138777200.0,2367735161.0
power.rails.gpu,138777200.0,12722447830.0
power.rails.ddr.c,138777200.0,18668913400.0
power.rails.ddr.a,138777200.0,2359460642.0
power.rails.gpu.l2,138777200.0,1674733740.0
power.rails.aoc.logic,138777200.0,1584690040.0
power.rails.ufs,138777200.0,3277715716.0
power.S11S_VDD_INT_M_uws,138777200.0,3263160253.0
power.rails.ddr.b,138777200.0,266946851.0
power.rails.display,138777200.0,26345055768.0
power.rails.wifi.bt,138777200.0,2946866476.0
power.S12S_VDD_AUR_uws,138777200.0,789353924.0
power.rails.memory.interface,138777203.0,15817646995.0
power.rails.cpu.big,138777203.0,34937309859.0
power.rails.cpu.mid,138777203.0,53948383864.0
power.rails.cpu.little,138777203.0,61054793480.0
power.rails.system.fabric,138777203.0,5108990272.0
power.rails.ldo.main.a,138777203.0,18487111410.0
power.rails.tpu,138777203.0,10909.0
power.rails.ldo.main.b,138777203.0,8188880153.0
power.rails.ldo.main.a.display,138777203.0,8435535895.0
power.rails.cpu.little.mem,138777203.0,2928376140.0
power.rails.modem,138777203.0,12602808416.0
power.rails.radio.frontend,138777203.0,367273.0
power.rails.multimedia,138777402.0,2367740841.0
power.rails.gpu,138777402.0,12722449518.0
power.rails.ddr.c,138777402.0,18668982352.0
power.rails.ddr.a,138777402.0,2359470084.0
power.rails.gpu.l2,138777402.0,1674734515.0
power.rails.aoc.logic,138777402.0,1584691893.0
power.rails.ufs,138777402.0,3277721319.0
power.S11S_VDD_INT_M_uws,138777402.0,3263165503.0
power.rails.ddr.b,138777402.0,266947162.0
power.rails.display,138777402.0,26345093503.0
power.rails.wifi.bt,138777402.0,2946868659.0
power.S12S_VDD_AUR_uws,138777402.0,789354864.0
power.rails.memory.interface,138777404.0,15817740357.0
power.rails.cpu.big,138777404.0,34937623158.0
power.rails.cpu.mid,138777404.0,53948966918.0
power.rails.cpu.little,138777404.0,61055161542.0
power.rails.system.fabric,138777404.0,5109000029.0
power.rails.ldo.main.a,138777404.0,18487158772.0
power.rails.tpu,138777404.0,10909.0
power.rails.ldo.main.b,138777404.0,8188891652.0
power.rails.ldo.main.a.display,138777404.0,8435547229.0
power.rails.cpu.little.mem,138777404.0,2928386298.0
power.rails.modem,138777404.0,12602810140.0
power.rails.radio.frontend,138777404.0,367273.0
power.rails.multimedia,138777601.0,2367747357.0
power.rails.gpu,138777601.0,12722455626.0
power.rails.ddr.c,138777601.0,18669032885.0
power.rails.ddr.a,138777601.0,2359477991.0
power.rails.gpu.l2,138777601.0,1674735486.0
power.rails.aoc.logic,138777601.0,1584693853.0
power.rails.ufs,138777601.0,3277727857.0
power.S11S_VDD_INT_M_uws,138777601.0,3263171387.0
power.rails.ddr.b,138777601.0,266947478.0
power.rails.display,138777601.0,26345130314.0
power.rails.wifi.bt,138777601.0,2946870897.0
power.S12S_VDD_AUR_uws,138777601.0,789355819.0
power.rails.memory.interface,138777605.0,15817810705.0
power.rails.cpu.big,138777605.0,34938084728.0
power.rails.cpu.mid,138777605.0,53949454417.0
power.rails.cpu.little,138777605.0,61055392173.0
power.rails.system.fabric,138777605.0,5109009028.0
power.rails.ldo.main.a,138777605.0,18487205416.0
power.rails.tpu,138777605.0,10909.0
power.rails.ldo.main.b,138777605.0,8188903327.0
power.rails.ldo.main.a.display,138777605.0,8435558778.0
power.rails.cpu.little.mem,138777605.0,2928392937.0
power.rails.modem,138777605.0,12602812893.0
power.rails.radio.frontend,138777605.0,367273.0
power.rails.multimedia,138777801.0,2367754056.0
power.rails.gpu,138777801.0,12722463120.0
power.rails.ddr.c,138777801.0,18669094335.0
power.rails.ddr.a,138777801.0,2359486405.0
power.rails.gpu.l2,138777801.0,1674736131.0
power.rails.aoc.logic,138777801.0,1584695972.0
power.rails.ufs,138777801.0,3277736543.0
power.S11S_VDD_INT_M_uws,138777801.0,3263176464.0
power.rails.ddr.b,138777801.0,266947803.0
power.rails.display,138777801.0,26345169341.0
power.rails.wifi.bt,138777801.0,2946873901.0
power.S12S_VDD_AUR_uws,138777801.0,789356780.0
power.rails.memory.interface,138777804.0,15817896991.0
power.rails.cpu.big,138777804.0,34938433558.0
power.rails.cpu.mid,138777804.0,53950084051.0
power.rails.cpu.little,138777804.0,61055692278.0
power.rails.system.fabric,138777804.0,5109019240.0
power.rails.ldo.main.a,138777804.0,18487252541.0
power.rails.tpu,138777804.0,10909.0
power.rails.ldo.main.b,138777804.0,8188914912.0
power.rails.ldo.main.a.display,138777804.0,8435569995.0
power.rails.cpu.little.mem,138777804.0,2928401570.0
power.rails.modem,138777804.0,12602822332.0
power.rails.radio.frontend,138777804.0,367273.0
power.rails.multimedia,138778001.0,2367757187.0
power.rails.gpu,138778001.0,12722463786.0
power.rails.ddr.c,138778001.0,18669160840.0
power.rails.ddr.a,138778001.0,2359495065.0
power.rails.gpu.l2,138778001.0,1674736234.0
power.rails.aoc.logic,138778001.0,1584697789.0
power.rails.ufs,138778001.0,3277748617.0
power.S11S_VDD_INT_M_uws,138778001.0,3263180318.0
power.rails.ddr.b,138778001.0,266948134.0
power.rails.display,138778001.0,26345206600.0
power.rails.wifi.bt,138778001.0,2946876645.0
power.S12S_VDD_AUR_uws,138778001.0,789357776.0
power.rails.memory.interface,138778004.0,15817983672.0
power.rails.cpu.big,138778004.0,34938891144.0
power.rails.cpu.mid,138778004.0,53950675945.0
power.rails.cpu.little,138778004.0,61055992897.0
power.rails.system.fabric,138778004.0,5109029146.0
power.rails.ldo.main.a,138778004.0,18487299573.0
power.rails.tpu,138778004.0,10909.0
power.rails.ldo.main.b,138778004.0,8188926587.0
power.rails.ldo.main.a.display,138778004.0,8435581024.0
power.rails.cpu.little.mem,138778004.0,2928410444.0
power.rails.modem,138778004.0,12602825869.0
power.rails.radio.frontend,138778004.0,367273.0
power.rails.multimedia,138778207.0,2367759367.0
power.rails.gpu,138778207.0,12722465028.0
power.rails.ddr.c,138778207.0,18669215338.0
power.rails.ddr.a,138778207.0,2359503075.0
power.rails.gpu.l2,138778207.0,1674736522.0
power.rails.aoc.logic,138778207.0,1584700220.0
power.rails.ufs,138778207.0,3277753255.0
power.S11S_VDD_INT_M_uws,138778207.0,3263184656.0
power.rails.ddr.b,138778207.0,266948462.0
power.rails.display,138778207.0,26345243443.0
power.rails.wifi.bt,138778207.0,2946882541.0
power.S12S_VDD_AUR_uws,138778207.0,789358745.0
power.rails.memory.interface,138778210.0,15818066877.0
power.rails.cpu.big,138778210.0,34939321111.0
power.rails.cpu.mid,138778210.0,53951366171.0
power.rails.cpu.little,138778210.0,61056329579.0
power.rails.system.fabric,138778210.0,5109037983.0
power.rails.ldo.main.a,138778210.0,18487349334.0
power.rails.tpu,138778210.0,10909.0
power.rails.ldo.main.b,138778210.0,8188938735.0
power.rails.ldo.main.a.display,138778210.0,8435591664.0
power.rails.cpu.little.mem,138778210.0,2928420158.0
power.rails.modem,138778210.0,12602827375.0
power.rails.radio.frontend,138778210.0,367273.0
power.rails.multimedia,138778400.0,2367760037.0
power.rails.gpu,138778400.0,12722465270.0
power.rails.ddr.c,138778400.0,18669277422.0
power.rails.ddr.a,138778400.0,2359511196.0
power.rails.gpu.l2,138778400.0,1674736648.0
power.rails.aoc.logic,138778400.0,1584702164.0
power.rails.ufs,138778400.0,3277759566.0
power.S11S_VDD_INT_M_uws,138778400.0,3263187936.0
power.rails.ddr.b,138778400.0,266948774.0
power.rails.display,138778400.0,26345278563.0
power.rails.wifi.bt,138778400.0,2946887374.0
power.S12S_VDD_AUR_uws,138778400.0,789359641.0
power.rails.memory.interface,138778403.0,15818149808.0
power.rails.cpu.big,138778403.0,34939638206.0
power.rails.cpu.mid,138778403.0,53952033324.0
power.rails.cpu.little,138778403.0,61056663073.0
power.rails.system.fabric,138778403.0,5109046777.0
power.rails.ldo.main.a,138778403.0,18487394908.0
power.rails.tpu,138778403.0,10909.0
power.rails.ldo.main.b,138778403.0,8188950247.0
power.rails.ldo.main.a.display,138778403.0,8435601881.0
power.rails.cpu.little.mem,138778403.0,2928429929.0
power.rails.modem,138778403.0,12602830391.0
power.rails.radio.frontend,138778403.0,367273.0
power.rails.multimedia,138778600.0,2367760712.0
power.rails.gpu,138778600.0,12722466523.0
power.rails.ddr.c,138778600.0,18669323529.0
power.rails.ddr.a,138778600.0,2359517912.0
power.rails.gpu.l2,138778600.0,1674736815.0
power.rails.aoc.logic,138778600.0,1584704143.0
power.rails.ufs,138778600.0,3277772402.0
power.S11S_VDD_INT_M_uws,138778600.0,3263191760.0
power.rails.ddr.b,138778600.0,266949094.0
power.rails.display,138778600.0,26345315860.0
power.rails.wifi.bt,138778600.0,2946890189.0
power.S12S_VDD_AUR_uws,138778600.0,789360605.0
power.rails.memory.interface,138778603.0,15818215560.0
power.rails.cpu.big,138778603.0,34940108239.0
power.rails.cpu.mid,138778603.0,53952740372.0
power.rails.cpu.little,138778603.0,61056990410.0
power.rails.system.fabric,138778603.0,5109055339.0
power.rails.ldo.main.a,138778603.0,18487447067.0
power.rails.tpu,138778603.0,10909.0
power.rails.ldo.main.b,138778603.0,8188962402.0
power.rails.ldo.main.a.display,138778603.0,8435612251.0
power.rails.cpu.little.mem,138778603.0,2928440128.0
power.rails.modem,138778603.0,12602840687.0
power.rails.radio.frontend,138778603.0,367273.0
power.rails.multimedia,138778801.0,2367765161.0
power.rails.gpu,138778801.0,12722469529.0
power.rails.ddr.c,138778801.0,18669392372.0
power.rails.ddr.a,138778801.0,2359526549.0
power.rails.gpu.l2,138778801.0,1674737623.0
power.rails.aoc.logic,138778801.0,1584706517.0
power.rails.ufs,138778801.0,3277778754.0
power.S11S_VDD_INT_M_uws,138778801.0,3263197707.0
power.rails.ddr.b,138778801.0,266949423.0
power.rails.display,138778801.0,26345352836.0
power.rails.wifi.bt,138778801.0,2946892301.0
power.S12S_VDD_AUR_uws,138778801.0,789361551.0
power.rails.memory.interface,138778803.0,15818303925.0
power.rails.cpu.big,138778803.0,34940533171.0
power.rails.cpu.mid,138778803.0,53953387564.0
power.rails.cpu.little,138778803.0,61057325951.0
power.rails.system.fabric,138778803.0,5109065344.0
power.rails.ldo.main.a,138778803.0,18487497650.0
power.rails.tpu,138778803.0,10909.0
power.rails.ldo.main.b,138778803.0,8188974588.0
power.rails.ldo.main.a.display,138778803.0,8435623348.0
power.rails.cpu.little.mem,138778803.0,2928450347.0
power.rails.modem,138778803.0,12602843093.0
power.rails.radio.frontend,138778803.0,367273.0
power.rails.multimedia,138779002.0,2367771635.0
power.rails.gpu,138779002.0,12722473952.0
power.rails.ddr.c,138779002.0,18669451494.0
power.rails.ddr.a,138779002.0,2359535303.0
power.rails.gpu.l2,138779002.0,1674738780.0
power.rails.aoc.logic,138779002.0,1584708966.0
power.rails.ufs,138779002.0,3277785830.0
power.S11S_VDD_INT_M_uws,138779002.0,3263203855.0
power.rails.ddr.b,138779002.0,266949736.0
power.rails.display,138779002.0,26345388631.0
power.rails.wifi.bt,138779002.0,2946894393.0
power.S12S_VDD_AUR_uws,138779002.0,789362543.0
power.rails.memory.interface,138779005.0,15818398992.0
power.rails.cpu.big,138779005.0,34940961897.0
power.rails.cpu.mid,138779005.0,53954010915.0
power.rails.cpu.little,138779005.0,61057662246.0
power.rails.system.fabric,138779005.0,5109076310.0
power.rails.ldo.main.a,138779005.0,18487548900.0
power.rails.tpu,138779005.0,10909.0
power.rails.ldo.main.b,138779005.0,8188986819.0
power.rails.ldo.main.a.display,138779005.0,8435634436.0
power.rails.cpu.little.mem,138779005.0,2928460770.0
power.rails.modem,138779005.0,12602843792.0
power.rails.radio.frontend,138779005.0,367273.0
power.rails.multimedia,138779201.0,2367778963.0
power.rails.gpu,138779201.0,12722479710.0
power.rails.ddr.c,138779201.0,18669525658.0
power.rails.ddr.a,138779201.0,2359544237.0
power.rails.gpu.l2,138779201.0,1674740009.0
power.rails.aoc.logic,138779201.0,1584711549.0
power.rails.ufs,138779201.0,3277792993.0
power.S11S_VDD_INT_M_uws,138779201.0,3263210586.0
power.rails.ddr.b,138779201.0,266950043.0
power.rails.display,138779201.0,26345423506.0
power.rails.wifi.bt,138779201.0,2946898877.0
power.S12S_VDD_AUR_uws,138779201.0,789363667.0
power.rails.memory.interface,138779203.0,15818488716.0
power.rails.cpu.big,138779203.0,34941383854.0
power.rails.cpu.mid,138779203.0,53954608713.0
power.rails.cpu.little,138779203.0,61057985913.0
power.rails.system.fabric,138779203.0,5109088108.0
power.rails.ldo.main.a,138779203.0,18487599932.0
power.rails.tpu,138779203.0,10909.0
power.rails.ldo.main.b,138779203.0,8188999098.0
power.rails.ldo.main.a.display,138779203.0,8435645490.0
power.rails.cpu.little.mem,138779203.0,2928470750.0
power.rails.modem,138779203.0,12602843898.0
power.rails.radio.frontend,138779203.0,367273.0
power.rails.multimedia,138779402.0,2367782864.0
power.rails.gpu,138779402.0,12722508182.0
power.rails.ddr.c,138779402.0,18669588714.0
power.rails.ddr.a,138779402.0,2359553590.0
power.rails.gpu.l2,138779402.0,1674745567.0
power.rails.aoc.logic,138779402.0,1584714245.0
power.rails.ufs,138779402.0,3277797651.0
power.S11S_VDD_INT_M_uws,138779402.0,3263219404.0
power.rails.ddr.b,138779402.0,266950373.0
power.rails.display,138779402.0,26345460545.0
power.rails.wifi.bt,138779402.0,2946901367.0
power.S12S_VDD_AUR_uws,138779402.0,789364581.0
power.rails.memory.interface,138779406.0,15818568968.0
power.rails.cpu.big,138779406.0,34941662886.0
power.rails.cpu.mid,138779406.0,53955260308.0
power.rails.cpu.little,138779406.0,61058295007.0
power.rails.system.fabric,138779406.0,5109098646.0
power.rails.ldo.main.a,138779406.0,18487647625.0
power.rails.tpu,138779406.0,10909.0
power.rails.ldo.main.b,138779406.0,8189011828.0
power.rails.ldo.main.a.display,138779406.0,8435656388.0
power.rails.cpu.little.mem,138779406.0,2928481098.0
power.rails.modem,138779406.0,12602846833.0
power.rails.radio.frontend,138779406.0,367273.0
power.rails.multimedia,138779601.0,2367784237.0
power.rails.gpu,138779601.0,12722524028.0
power.rails.ddr.c,138779601.0,18669645962.0
power.rails.ddr.a,138779601.0,2359562266.0
power.rails.gpu.l2,138779601.0,1674749479.0
power.rails.aoc.logic,138779601.0,1584716988.0
power.rails.ufs,138779601.0,3277801814.0
power.S11S_VDD_INT_M_uws,138779601.0,3263227991.0
power.rails.ddr.b,138779601.0,266950741.0
power.rails.display,138779601.0,26345497753.0
power.rails.wifi.bt,138779601.0,2946907640.0
power.S12S_VDD_AUR_uws,138779601.0,789365668.0
power.rails.memory.interface,138779607.0,15818634493.0
power.rails.cpu.big,138779607.0,34941880295.0
power.rails.cpu.mid,138779607.0,53955810646.0
power.rails.cpu.little,138779607.0,61058522770.0
power.rails.system.fabric,138779607.0,5109107623.0
power.rails.ldo.main.a,138779607.0,18487691017.0
power.rails.tpu,138779607.0,10909.0
power.rails.ldo.main.b,138779607.0,8189024581.0
power.rails.ldo.main.a.display,138779607.0,8435666956.0
power.rails.cpu.little.mem,138779607.0,2928489308.0
power.rails.modem,138779607.0,12602858389.0
power.rails.radio.frontend,138779607.0,367273.0
power.rails.multimedia,138779801.0,2367788623.0
power.rails.gpu,138779801.0,12722556256.0
power.rails.ddr.c,138779801.0,18669722846.0
power.rails.ddr.a,138779801.0,2359571721.0
power.rails.gpu.l2,138779801.0,1674756511.0
power.rails.aoc.logic,138779801.0,1584719390.0
power.rails.ufs,138779801.0,3277807894.0
power.S11S_VDD_INT_M_uws,138779801.0,3263236729.0
power.rails.ddr.b,138779801.0,266951106.0
power.rails.display,138779801.0,26345537114.0
power.rails.wifi.bt,138779801.0,2946912449.0
power.S12S_VDD_AUR_uws,138779801.0,789366627.0
power.rails.memory.interface,138779803.0,15818718528.0
power.rails.cpu.big,138779803.0,34942177953.0
power.rails.cpu.mid,138779803.0,53956409444.0
power.rails.cpu.little,138779803.0,61058820978.0
power.rails.system.fabric,138779803.0,5109118311.0
power.rails.ldo.main.a,138779803.0,18487738111.0
power.rails.tpu,138779803.0,10909.0
power.rails.ldo.main.b,138779803.0,8189037351.0
power.rails.ldo.main.a.display,138779803.0,8435679770.0
power.rails.cpu.little.mem,138779803.0,2928498509.0
power.rails.modem,138779803.0,12602859878.0
power.rails.radio.frontend,138779803.0,367273.0
power.rails.multimedia,138780001.0,2367793404.0
power.rails.gpu,138780001.0,12722576401.0
power.rails.ddr.c,138780001.0,18669795445.0
power.rails.ddr.a,138780001.0,2359580907.0
power.rails.gpu.l2,138780001.0,1674759637.0
power.rails.aoc.logic,138780001.0,1584721749.0
power.rails.ufs,138780001.0,3277813429.0
power.S11S_VDD_INT_M_uws,138780001.0,3263244674.0
power.rails.ddr.b,138780001.0,266951463.0
power.rails.display,138780001.0,26345577850.0
power.rails.wifi.bt,138780001.0,2946914603.0
power.S12S_VDD_AUR_uws,138780001.0,789367663.0
power.rails.memory.interface,138780003.0,15818804730.0
power.rails.cpu.big,138780003.0,34942474759.0
power.rails.cpu.mid,138780003.0,53956897924.0
power.rails.cpu.little,138780003.0,61059068292.0
power.rails.system.fabric,138780003.0,5109129160.0
power.rails.ldo.main.a,138780003.0,18487785896.0
power.rails.tpu,138780003.0,10909.0
power.rails.ldo.main.b,138780003.0,8189050126.0
power.rails.ldo.main.a.display,138780003.0,8435693763.0
power.rails.cpu.little.mem,138780003.0,2928507832.0
power.rails.modem,138780003.0,12602861131.0
power.rails.radio.frontend,138780003.0,367273.0
power.rails.multimedia,138780180.0,2367798607.0
power.rails.gpu,138780180.0,12722648156.0
power.rails.ddr.c,138780180.0,18669839832.0
power.rails.ddr.a,138780180.0,2359588523.0
power.rails.gpu.l2,138780180.0,1674765480.0
power.rails.aoc.logic,138780180.0,1584723830.0
power.rails.ufs,138780180.0,3277820425.0
power.S11S_VDD_INT_M_uws,138780180.0,3263251710.0
power.rails.ddr.b,138780180.0,266951851.0
power.rails.display,138780180.0,26345614358.0
power.rails.wifi.bt,138780180.0,2946916506.0
power.S12S_VDD_AUR_uws,138780180.0,789368714.0
power.rails.memory.interface,138780183.0,15818857850.0
power.rails.cpu.big,138780183.0,34942592451.0
power.rails.cpu.mid,138780183.0,53957274152.0
power.rails.cpu.little,138780183.0,61059241965.0
power.rails.system.fabric,138780183.0,5109138351.0
power.rails.ldo.main.a,138780183.0,18487824630.0
power.rails.tpu,138780183.0,10909.0
power.rails.ldo.main.b,138780183.0,8189061519.0
power.rails.ldo.main.a.display,138780183.0,8435706344.0
power.rails.cpu.little.mem,138780183.0,2928514202.0
power.rails.modem,138780183.0,12602863442.0
power.rails.radio.frontend,138780183.0,367273.0
power.rails.multimedia,138780401.0,2367802148.0
power.rails.gpu,138780401.0,12722653828.0
power.rails.ddr.c,138780401.0,18669912233.0
power.rails.ddr.a,138780401.0,2359598237.0
power.rails.gpu.l2,138780401.0,1674767165.0
power.rails.aoc.logic,138780401.0,1584726464.0
power.rails.ufs,138780401.0,3277826386.0
power.S11S_VDD_INT_M_uws,138780401.0,3263257288.0
power.rails.ddr.b,138780401.0,266952228.0
power.rails.display,138780401.0,26345659389.0
power.rails.wifi.bt,138780401.0,2946920736.0
power.S12S_VDD_AUR_uws,138780401.0,789369930.0
power.rails.memory.interface,138780404.0,15818955683.0
power.rails.cpu.big,138780404.0,34943072116.0
power.rails.cpu.mid,138780404.0,53957860765.0
power.rails.cpu.little,138780404.0,61059544186.0
power.rails.system.fabric,138780404.0,5109150065.0
power.rails.ldo.main.a,138780404.0,18487882309.0
power.rails.tpu,138780404.0,10909.0
power.rails.ldo.main.b,138780404.0,8189075781.0
power.rails.ldo.main.a.display,138780404.0,8435721825.0
power.rails.cpu.little.mem,138780404.0,2928524187.0
power.rails.modem,138780404.0,12602866640.0
power.rails.radio.frontend,138780404.0,367273.0
power.rails.multimedia,138780602.0,2367802895.0
power.rails.gpu,138780602.0,12722653919.0
power.rails.ddr.c,138780602.0,18669923282.0
power.rails.ddr.a,138780602.0,2359600484.0
power.rails.gpu.l2,138780602.0,1674767165.0
power.rails.aoc.logic,138780602.0,1584729008.0
power.rails.ufs,138780602.0,3277829390.0
power.S11S_VDD_INT_M_uws,138780602.0,3263260182.0
power.rails.ddr.b,138780602.0,266952599.0
power.rails.display,138780602.0,26345698783.0
power.rails.wifi.bt,138780602.0,2946922767.0
power.S12S_VDD_AUR_uws,138780602.0,789370975.0
power.rails.memory.interface,138780605.0,15818971922.0
power.rails.cpu.big,138780605.0,34943113342.0
power.rails.cpu.mid,138780605.0,53958056745.0
power.rails.cpu.little,138780605.0,61059614599.0
power.rails.system.fabric,138780605.0,5109157238.0
power.rails.ldo.main.a,138780605.0,18487913562.0
power.rails.tpu,138780605.0,10909.0
power.rails.ldo.main.b,138780605.0,8189088114.0
power.rails.ldo.main.a.display,138780605.0,8435735402.0
power.rails.cpu.little.mem,138780605.0,2928528334.0
power.rails.modem,138780605.0,12602875063.0
power.rails.radio.frontend,138780605.0,367273.0
power.rails.multimedia,138780801.0,2367803657.0
power.rails.gpu,138780801.0,12722654013.0
power.rails.ddr.c,138780801.0,18669971638.0
power.rails.ddr.a,138780801.0,2359607058.0
power.rails.gpu.l2,138780801.0,1674767165.0
power.rails.aoc.logic,138780801.0,1584731719.0
power.rails.ufs,138780801.0,3277832387.0
power.S11S_VDD_INT_M_uws,138780801.0,3263263455.0
power.rails.ddr.b,138780801.0,266953100.0
power.rails.display,138780801.0,26345740166.0
power.rails.wifi.bt,138780801.0,2946924799.0
power.S12S_VDD_AUR_uws,138780801.0,789372032.0
power.rails.memory.interface,138780804.0,15819036448.0
power.rails.cpu.big,138780804.0,34943356124.0
power.rails.cpu.mid,138780804.0,53958652315.0
power.rails.cpu.little,138780804.0,61059862180.0
power.rails.system.fabric,138780804.0,5109166357.0
power.rails.ldo.main.a,138780804.0,18487959321.0
power.rails.tpu,138780804.0,10909.0
power.rails.ldo.main.b,138780804.0,8189100822.0
power.rails.ldo.main.a.display,138780804.0,8435748789.0
power.rails.cpu.little.mem,138780804.0,2928536330.0
power.rails.modem,138780804.0,12602877860.0
power.rails.radio.frontend,138780804.0,367273.0
power.rails.multimedia,138781002.0,2367804350.0
power.rails.gpu,138781002.0,12722654118.0
power.rails.ddr.c,138781002.0,18670007416.0
power.rails.ddr.a,138781002.0,2359612545.0
power.rails.gpu.l2,138781002.0,1674767165.0
power.rails.aoc.logic,138781002.0,1584734533.0
power.rails.ufs,138781002.0,3277835437.0
power.S11S_VDD_INT_M_uws,138781002.0,3263266494.0
power.rails.ddr.b,138781002.0,266953434.0
power.rails.display,138781002.0,26345781088.0
power.rails.wifi.bt,138781002.0,2946930206.0
power.S12S_VDD_AUR_uws,138781002.0,789373059.0
power.rails.memory.interface,138781004.0,15819078947.0
power.rails.cpu.big,138781004.0,34943547096.0
power.rails.cpu.mid,138781004.0,53959020795.0
power.rails.cpu.little,138781004.0,61059997311.0
power.rails.system.fabric,138781004.0,5109174618.0
power.rails.ldo.main.a,138781004.0,18487997899.0
power.rails.tpu,138781004.0,10909.0
power.rails.ldo.main.b,138781004.0,8189113643.0
power.rails.ldo.main.a.display,138781004.0,8435762125.0
power.rails.cpu.little.mem,138781004.0,2928542138.0
power.rails.modem,138781004.0,12602878835.0
power.rails.radio.frontend,138781004.0,367273.0
power.rails.multimedia,138781201.0,2367805402.0
power.rails.gpu,138781201.0,12722654219.0
power.rails.ddr.c,138781201.0,18670023342.0
power.rails.ddr.a,138781201.0,2359614419.0
power.rails.gpu.l2,138781201.0,1674767165.0
power.rails.aoc.logic,138781201.0,1584737393.0
power.rails.ufs,138781201.0,3277838607.0
power.S11S_VDD_INT_M_uws,138781201.0,3263269511.0
power.rails.ddr.b,138781201.0,266953866.0
power.rails.display,138781201.0,26345822175.0
power.rails.wifi.bt,138781201.0,2946935049.0
power.S12S_VDD_AUR_uws,138781201.0,789374090.0
power.rails.memory.interface,138781207.0,15819106499.0
power.rails.cpu.big,138781207.0,34943624862.0
power.rails.cpu.mid,138781207.0,53959340022.0
power.rails.cpu.little,138781207.0,61060137339.0
power.rails.system.fabric,138781207.0,5109181881.0
power.rails.ldo.main.a,138781207.0,18488032505.0
power.rails.tpu,138781207.0,10909.0
power.rails.ldo.main.b,138781207.0,8189126053.0
power.rails.ldo.main.a.display,138781207.0,8435775643.0
power.rails.cpu.little.mem,138781207.0,2928547751.0
power.rails.modem,138781207.0,12602879783.0
power.rails.radio.frontend,138781207.0,367273.0
power.rails.multimedia,138781401.0,2367812501.0
power.rails.gpu,138781401.0,12722658699.0
power.rails.ddr.c,138781401.0,18670108795.0
power.rails.ddr.a,138781401.0,2359624159.0
power.rails.gpu.l2,138781401.0,1674768911.0
power.rails.aoc.logic,138781401.0,1584739681.0
power.rails.ufs,138781401.0,3277846406.0
power.S11S_VDD_INT_M_uws,138781401.0,3263275717.0
power.rails.ddr.b,138781401.0,266954193.0
power.rails.display,138781401.0,26345864855.0
power.rails.wifi.bt,138781401.0,2946937290.0
power.S12S_VDD_AUR_uws,138781401.0,789375094.0
power.rails.memory.interface,138781403.0,15819195947.0
power.rails.cpu.big,138781403.0,34943942916.0
power.rails.cpu.mid,138781403.0,53959934677.0
power.rails.cpu.little,138781403.0,61060425715.0
power.rails.system.fabric,138781403.0,5109192920.0
power.rails.ldo.main.a,138781403.0,18488082846.0
power.rails.tpu,138781403.0,10909.0
power.rails.ldo.main.b,138781403.0,8189138477.0
power.rails.ldo.main.a.display,138781403.0,8435790344.0
